File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
d5e7a3db-626a-4514-b8f3-981edde28b1a	173d218e-89d1-412b-a292-3ba32a523ed6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-5153	TCGA-BA-5153-01A	Primary Tumor
72fd70e4-4c48-42a4-b77d-39a524fe517d	80bc6ed2-f817-49e0-9301-8aaf0b0bbc62.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-A50J	TCGA-F7-A50J-01A	Primary Tumor
bb40fdc5-b4bc-4314-b8f0-9c98954fc5ef	838366c0-4d5a-4937-b207-48830be359c1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7434	TCGA-CV-7434-11A	Solid Tissue Normal
ffbecde9-6eba-4606-80cd-45c3c0cdb95e	f4571492-bce4-451e-ae99-a6f9e1a5be9c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A45U	TCGA-CV-A45U-01A	Primary Tumor
5707cde1-035e-4661-b85d-c459e98297c2	7a38eb16-f93c-4e96-b9bd-e7c83ddec387.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7253	TCGA-CV-7253-01A	Primary Tumor
a0a72f05-3e67-4967-885d-581dfc9a9e67	1a4f897c-6daa-4e57-8bcb-64ec618502ed.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-F7-A620	TCGA-F7-A620-01A	Primary Tumor
433dda04-6c51-4674-970e-1fc7c06ff99d	6365d580-83dc-43bb-81c2-b138d998ad72.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7095	TCGA-CV-7095-01A	Primary Tumor
8e1dc3bb-66f2-4847-b083-ec5c7725cd80	e8f91669-29c1-4a47-b908-34ba9c32dc96.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-HD-8635	TCGA-HD-8635-11A	Solid Tissue Normal
fda58ffa-057e-4cd3-b3ff-702f36310375	89f05b3c-1c57-42fd-8865-9703f8006213.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5432	TCGA-CV-5432-01A	Primary Tumor
20396d1b-eeea-43d2-8b5a-8943bf6846e5	47bd5483-6c11-4d02-973b-8e790c3b0d7a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6955	TCGA-CV-6955-11A	Solid Tissue Normal
e20a931b-3cfd-483c-86e2-7d07e50c1aa0	6d8bace9-9eee-44d8-9c61-dca631746c44.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-F7-A50I	TCGA-F7-A50I-01A	Primary Tumor
34c2a9e9-4019-48fb-b142-e035ac796e24	b75c0f28-9f28-41af-97f0-1d32d0ef0df9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-DQ-7595	TCGA-DQ-7595-01A	Primary Tumor
9907ff61-60ff-410b-88e8-6ecf17f9fe5b	be59ef0b-e510-432a-b506-3000ba03ec3d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7250	TCGA-CV-7250-01A	Primary Tumor
68e9d7df-248f-47c5-9598-2b7535b71767	a3f675f1-d9cb-4f6c-b7d2-ac2b0c78bd2d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7250	TCGA-CV-7250-11A	Solid Tissue Normal
8c9dd8be-0b32-4bc9-aa8e-a86fa8712325	5d872a2f-a9f6-4efe-96de-e77a9dc451b2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7250	TCGA-CV-7250-11A	Solid Tissue Normal
48662a88-af04-490a-8935-09b76b69f398	a19bbc17-105f-4c21-b302-560f322e861e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7250	TCGA-CV-7250-01A	Primary Tumor
b862b288-f8e8-430b-b3b5-793134f869c8	aeda4365-a726-4647-b12a-b537f92dd837.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6941	TCGA-CV-6941-01A	Primary Tumor
6d426248-0d0c-4a60-9f9d-ea8b77d9d8bb	48d923b8-8d7a-46ec-bc5c-85542cc73c2c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A642	TCGA-CN-A642-01A	Primary Tumor
d33b5123-4cc3-4731-84ea-88ca8ad90943	08cc5314-89f0-4412-a4a4-dd6208f70930.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6022	TCGA-CN-6022-01A	Primary Tumor
7e85a317-bb82-4d5d-8651-13a656e12513	7caade04-e435-4097-97c6-c5aa77bf6a15.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6022	TCGA-CN-6022-01A	Primary Tumor
ad7fb5cc-9871-4b98-9b44-f443418981b8	7caade04-e435-4097-97c6-c5aa77bf6a15.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-6022	TCGA-CN-6022-01A	Primary Tumor
b8717369-a903-4663-8064-b1ce948392d8	0e04c657-40b4-4b12-abf5-a4938aeb44ab.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-A642	TCGA-CN-A642-01A	Primary Tumor
c147da2b-5a1e-4a94-bcdc-8a8294a4f3c0	12767c84-6a8c-4643-97c9-db778408b647.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A7JJ	TCGA-UF-A7JJ-01A	Primary Tumor
af09f39f-4aae-43b3-af0a-4aa10ece407a	6a08483e-8089-4f52-b2a6-15c0b185cea7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6962	TCGA-CV-6962-01A	Primary Tumor
3e1c0989-8575-4d69-88b4-623292093043	9d2e1bb0-f115-4a6a-b856-1c8f165a5be5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45T	TCGA-CV-A45T-01A	Primary Tumor
b3631beb-6a25-46c9-a2f0-88e35eb6bc00	b923c212-85c5-4a3b-a7ce-5561582ca55f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7238	TCGA-CV-7238-11A	Solid Tissue Normal
a92f46e6-4d7d-47d4-96f5-3523ac609c06	067e3878-0826-4516-9fb0-789ce1d53ff7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7101	TCGA-CV-7101-11A	Solid Tissue Normal
97f81915-aa82-4f8a-9e1a-9542fdf9929b	20c31077-2171-4317-85e4-6071f936074b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-MT-A7BN	TCGA-MT-A7BN-01A	Primary Tumor
772581c0-4ada-46f0-9a0c-32433b61979e	de20210b-7710-464d-96ca-3002302f9821.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BB-4217	TCGA-BB-4217-01A	Primary Tumor
a4a30795-d047-40d9-be56-b16d3d809487	d641cf3b-a80c-416b-8c1f-dd56d95a8029.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7425	TCGA-CV-7425-11A	Solid Tissue Normal
1a487e51-fd6e-4228-80f7-d3f864cf45f2	6502ae6c-e389-430f-957a-7d25f6a41141.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7425	TCGA-CV-7425-11A	Solid Tissue Normal
6a3f7e59-1acd-4436-83d9-1252319eaea0	6ce49556-1612-445d-b15a-461f300d53b4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-A8YP	TCGA-BA-A8YP-01A	Primary Tumor
0d7d3362-b7c9-47e5-8f17-269186b66cf0	b4577ccd-ae89-491d-a904-c6c6b89ea80e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-MZ-A7D7	TCGA-MZ-A7D7-01A	Primary Tumor
e4a520c9-91a8-46ec-89a5-1707d24c125d	3fe6c254-1a6a-4778-be73-cc8fc3bf35ef.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6011	TCGA-CN-6011-01A	Primary Tumor
40bd30fb-83b2-489c-90d4-093758ccc008	b4577ccd-ae89-491d-a904-c6c6b89ea80e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-MZ-A7D7	TCGA-MZ-A7D7-01A	Primary Tumor
03847b16-c5d3-4c35-b02b-7a4cf013bb5d	6fe70212-2b26-40dd-9f9e-a53ddcfcbae6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-5559	TCGA-BA-5559-01A	Primary Tumor
52c511db-9d0b-4ac5-bcfa-e4f5d89d41cb	524fa2ef-df36-4238-9d0d-957af4c2b73c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-4723	TCGA-CN-4723-01A	Primary Tumor
87f24dd6-a400-4aff-bf3a-0e4d6de9ef2e	d8a09928-c709-4dc1-b904-e74c55e721fd.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7254	TCGA-CV-7254-01A	Primary Tumor
47bb40e0-e73a-4412-a7b8-3b98fd8bf1f8	5240e374-b7d9-4ea2-bec9-a597459bccfe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-4738	TCGA-CN-4738-01A	Primary Tumor
2b26a7af-5c33-4206-82f7-99255b2f3936	44b0b8d6-ab60-4c9d-9ce4-18c1888c836b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5444	TCGA-CV-5444-01A	Primary Tumor
cbc059ec-9e49-418e-be11-8d713ff3b430	26f98e2e-6977-466e-93f8-d5e13953b7f5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6988	TCGA-CN-6988-01A	Primary Tumor
59fe2b9f-da64-452e-a54a-245fbb6bf76d	236c2890-3e10-46a2-92c8-1ae5ce275d61.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4738	TCGA-CN-4738-01A	Primary Tumor
2d18f75f-1aa1-43b7-a16e-52b5c1d29b8e	26717482-f024-4af2-9998-1923ff3f43f5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7409	TCGA-CV-7409-01A	Primary Tumor
8978ffdf-eda2-4964-9eda-dbee6474d83d	794edd48-6d85-4c7b-aa0d-3f0ace4ce6cb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6436	TCGA-CV-6436-01A	Primary Tumor
bb7388dc-7ad7-4489-a21e-9058500f8243	da9673bd-3c52-4835-ac40-e7fa0083115e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6943	TCGA-CV-6943-11A	Solid Tissue Normal
4e608aa2-2278-4e6a-86cd-d51a1db1aaaf	bbc8c0ee-bd64-4181-8ca9-0a961b7d6c88.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-H7-7774	TCGA-H7-7774-01A	Primary Tumor
3b799ba8-b92c-4569-ae57-08bda7449f25	5d0f348a-2541-4ff2-92df-daa9a9a851fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7391	TCGA-CR-7391-01A	Primary Tumor
f5c129b2-3dfe-455f-a8b0-b9d560255c41	8ab0a939-50c8-4350-96f8-f042f0dffe31.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-DQ-5629	TCGA-DQ-5629-01A	Primary Tumor
bb9b442e-d08b-4b0d-8136-f095dee5991c	4cd8718b-24a3-4d3f-87e5-966941fbe26e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4728	TCGA-CN-4728-01A	Primary Tumor
26b7f39f-5ce9-4dda-b4e3-85f1142e70ce	0027e1a9-1fb5-46eb-9db5-5d8dca0720de.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-7072	TCGA-CQ-7072-01A	Primary Tumor
bef70e2f-f957-46e6-a850-06d65780e533	8f4b1d00-4baa-4838-a53f-ea079f3ba323.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A468	TCGA-CV-A468-01A	Primary Tumor
ebeaea5a-98ba-4029-b7f2-2678cfaf1918	733eaec4-d3e9-4b7b-a634-b5eb72efb9fa.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-4728	TCGA-CN-4728-01A	Primary Tumor
e2b65345-311c-4345-be32-54c01de7dc0a	733eaec4-d3e9-4b7b-a634-b5eb72efb9fa.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-4728	TCGA-CN-4728-01A	Primary Tumor
e6ec78fb-3956-42cf-9a46-cf4b1932fe09	8f4b1d00-4baa-4838-a53f-ea079f3ba323.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A468	TCGA-CV-A468-01A	Primary Tumor
85cd7f30-a541-4e8d-ac95-c69ddf989361	42849cba-3ee0-4ccf-8a77-2d4e850331e9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6940	TCGA-CV-6940-01A	Primary Tumor
5312ceac-498e-497a-8000-6083e2214917	90a3f106-2d1f-4c1e-a03b-153b6bf50eed.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6953	TCGA-CV-6953-01A	Primary Tumor
2aeca07e-28c2-4c71-8d1d-4b22d1b0ecf1	2ec7fd8b-221e-417a-a526-d1806b10ae24.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6953	TCGA-CV-6953-01A	Primary Tumor
661c94e7-841e-4bbc-bf28-445f3abe7d11	d5a49023-d140-4da6-bb05-7ccd77eae9f9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-7371	TCGA-CR-7371-01A	Primary Tumor
cc8ebbe0-d89a-4f78-87cf-660e27df4d10	6879d560-083b-4bba-a780-7c2e2cd0a5b1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A6DD	TCGA-BA-A6DD-01A	Primary Tumor
366b8eba-9e81-48ff-a00e-d78faf39c39f	29c2cc53-91b3-411a-bf28-7bf56aa620d9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-P3-A6T2	TCGA-P3-A6T2-01A	Primary Tumor
ccfa22c8-d440-460e-899d-98ce642effca	423d10bb-1195-4c89-8aab-8cfe926097e9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-P3-A6T2	TCGA-P3-A6T2-01A	Primary Tumor
fce0c439-200f-434c-be37-150f3fa160ad	be4029bc-a71b-4b6c-9c4e-8af991a2e593.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-5363	TCGA-CN-5363-01A	Primary Tumor
f4b344b6-1aed-46f0-b7ea-973ebd6191d2	c9b5d7d4-489e-434b-858e-55ae95c95e03.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-IQ-A61H	TCGA-IQ-A61H-01A	Primary Tumor
0a35e711-9d30-4180-aea5-e5f10035fa92	ab6ae983-87a7-4430-a71e-40acc7a77fb0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-5333	TCGA-CQ-5333-01A	Primary Tumor
4a71817a-6e30-4da8-b88f-8a040d78d4e4	ab6ae983-87a7-4430-a71e-40acc7a77fb0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-5333	TCGA-CQ-5333-01A	Primary Tumor
c5cec55e-35d1-4203-9392-60aa8794534a	24887d91-0d37-4019-87a5-b1b1559fb6f9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-A61H	TCGA-IQ-A61H-01A	Primary Tumor
a5d4f069-8642-4137-a4d0-a43d470221f2	7042864c-f372-475d-8f44-733087a0e6c7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-DQ-7596	TCGA-DQ-7596-01A	Primary Tumor
cbc87a4c-c6d3-4104-a3fd-d123ac2182d9	d92d47ca-26a9-45f5-8fad-fba99ee89dcd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-5152	TCGA-BA-5152-01A	Primary Tumor
3b913126-8f11-4589-94a6-c60a67d8d77d	bbf9037f-c481-4d78-a97e-e9f26316ce9e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-4076	TCGA-BA-4076-01A	Primary Tumor
a29de7d1-6d29-417a-8fad-2cb57a8f7db8	849e3957-d894-4805-b53f-c1aec619f6dd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-7063	TCGA-CQ-7063-01A	Primary Tumor
93d5d54c-c8cd-4827-9ff0-dbd23a1f7baa	bbf9037f-c481-4d78-a97e-e9f26316ce9e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-4076	TCGA-BA-4076-01A	Primary Tumor
0d725edc-1e72-4b71-8bfa-9d844f6447a5	8a4b8a40-3a46-44c6-ba41-1e75a74697e9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-KU-A6H7	TCGA-KU-A6H7-06A	Metastatic
2e47f3e2-9de8-441c-8be7-767e50bd1222	e186052e-57fb-49f5-853d-683d5b66cba5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-UF-A7J9	TCGA-UF-A7J9-01A	Primary Tumor
d9779358-6b10-4b3e-8851-09bb11eab4cf	b5692234-8830-4955-8f63-c30ea5c45ba4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-KU-A6H7	TCGA-KU-A6H7-01A	Primary Tumor
0ca51e4d-88d5-41e1-9b56-39c171aed8be	6243b3de-f774-4cc0-a3d5-9be9a0cdcf45.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-6870	TCGA-BA-6870-01A	Primary Tumor
a22b70b1-3c74-43d9-9786-07d254605fb0	6cd313d5-c56e-4e40-b300-589c41cf4145.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-C9-A480	TCGA-C9-A480-01A	Primary Tumor
1a029d7b-b8f1-4190-bf95-84a7425e56ca	19d5bff0-1280-4fb1-994c-491212167eda.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-C9-A480	TCGA-C9-A480-01A	Primary Tumor
58f7a8ad-967a-4f7c-8eca-974323fd5719	e9d5d743-2ecc-4eed-9153-a594d6851517.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6016	TCGA-CN-6016-01A	Primary Tumor
1dfd5156-6cd2-486f-91ba-3c94e20a56e1	e9d5d743-2ecc-4eed-9153-a594d6851517.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-6016	TCGA-CN-6016-01A	Primary Tumor
7e98902e-71ed-4cfc-abdb-564df7af5ae5	5c6fef78-c196-49f6-acf3-f8de0676e25b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-QK-A64Z	TCGA-QK-A64Z-01A	Primary Tumor
2d7a4d95-ea5f-47b5-b692-213d08aec9b0	d5b74234-9ca2-4d7b-a26b-ff75419cb0b4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-WA-A7GZ	TCGA-WA-A7GZ-11A	Solid Tissue Normal
3b4422da-eae0-42fa-99fa-de497698e76b	d685d173-dfaa-43af-90fd-fbc7758988ae.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5373	TCGA-CN-5373-01A	Primary Tumor
b4ce9f54-122c-4639-8fbf-cfaaf84a9286	a4777107-d28c-40f2-b5f2-8b0249ca8734.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-5373	TCGA-CN-5373-01A	Primary Tumor
4a4b8437-d003-4149-9770-fa8365eb3430	29e20159-988e-4e50-985b-b3628a9e45f4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6021	TCGA-CN-6021-01A	Primary Tumor
42ef5c1a-dcbb-4a7d-b6c8-3282984fde8b	3d8cf91f-2e36-47b9-83c2-632966011cf3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6021	TCGA-CN-6021-01A	Primary Tumor
d81be377-be69-4b84-a224-015aa562601f	fee13f16-47c5-4bd5-871d-d39992f60ec1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4C7	TCGA-CQ-A4C7-01A	Primary Tumor
5c0f6eee-5ed1-462c-8744-19dedb73b6c6	f60cf90f-0f68-4093-a1d9-490c599e9802.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7438	TCGA-CV-7438-01A	Primary Tumor
7a4f5a82-54fb-42b5-ab40-1cefda8dad3e	e8a09147-6719-45a6-9ef3-28ea9e5c34de.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-P3-A6SX	TCGA-P3-A6SX-01A	Primary Tumor
d11bb16e-55c8-4a98-893a-9cc716f2f6e7	37601b34-430e-4220-9efa-f826eb57e4c0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7438	TCGA-CV-7438-11A	Solid Tissue Normal
b956b050-74b2-4bef-987b-3d29a0ef750b	872d96e0-9b3c-42a5-86db-185a01c17fba.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7364	TCGA-CR-7364-01A	Primary Tumor
64cd2a18-89cc-437b-9f33-e5d394d16069	f60cf90f-0f68-4093-a1d9-490c599e9802.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7438	TCGA-CV-7438-01A	Primary Tumor
61ecc8c9-7809-49aa-9c7a-30b269e71c22	b17217f8-a451-4623-88fd-37bb2d6f1112.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7438	TCGA-CV-7438-01A	Primary Tumor
38320f51-69d2-4943-b628-2c0392aa1d06	5a406a11-ac26-4223-9a1c-72c65040edea.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HD-7753	TCGA-HD-7753-01A	Primary Tumor
04146113-7239-4e5c-a7b9-a92261c1fe47	515f6f31-c6d8-44c7-be93-572bb7168fe8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-5359	TCGA-CN-5359-01A	Primary Tumor
a8b2b997-251f-4e2c-8dde-04aea4ff92bf	6e7184ec-0754-46f9-b2d9-8dbe6e41715a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-T2-A6WX	TCGA-T2-A6WX-01A	Primary Tumor
4c1a19bb-cfee-4556-9445-adfccd73c738	edffdfac-f4ac-47d6-96f8-cb56b8745dac.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-7269	TCGA-BA-7269-01A	Primary Tumor
530aeb2b-2b87-4894-9853-8120649ccbf8	66526313-377c-444c-8952-687142d707fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5359	TCGA-CN-5359-01A	Primary Tumor
1e9ddbb6-13e2-402c-9c85-bab32d4db28d	09b572cf-3c48-4281-bec2-dc1d854892ca.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-7269	TCGA-BA-7269-01A	Primary Tumor
dcda07cc-6dfa-4514-b622-5d794daa46a5	631cd84f-45e7-426d-8664-e0513f9dfb92.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A71E	TCGA-UF-A71E-01A	Primary Tumor
